BX571966|c8|1341949-1359456|+|BPSS1007|putative_polyketide_synthase|CAH38468|3354-3775|KS3|KS6	Clade_82
BX571966|c8|1359453-1374659|+|BPSS1008|putative_polyketide_synthase|CAH38469|1175-1600|KS1|KS8	clade_not_conserved
BX571966|c8|1328091-1341815|+|BPSS1006|putative_polyketide_synthase|CAH38467|3151-3580|KS2|KS2	Clade_60
BX571966|c8|1328091-1341815|+|BPSS1006|putative_polyketide_synthase|CAH38467|4032-4463|KS3|KS3	Clade_54
BX571966|c8|1359453-1374659|+|BPSS1008|putative_polyketide_synthase|CAH38469|2756-3194|KS2|KS9	Clade_12
BX571966|c8|1341949-1359456|+|BPSS1007|putative_polyketide_synthase|CAH38468|5091-5481|KS4|KS7	Clade_80
CAGD01000004|c1|34337-47203||BLGI_1133|amino_acid_adenylation_domain_protein|CCF13224|28-452|KS1|KS2	clade_not_conserved
CAGD01000004|c1|65404-71469||BLGI_1138|short_chain_dehydrogenase_family_protein|CCF13229|32-460|KS1|KS1	clade_not_conserved
CAGD01000027|c1|24042-30041|+|BLGI_4241|phosphopantetheine_attachment_site_family_protein|CCF16273|909-1323|KS1|KS2	Clade_93
CAGD01000027|c1|30090-40445|+|BLGI_4242|polyketide_synthase_PksL|CCF16274|1726-2163|KS2|KS4	Clade_54
CAGD01000027|c1|17366-23998|+|BLGI_4240|polyketide_synthase_PksN_domain_protein|CCF16272|819-1247|KS1|KS1	Clade_8
CAGD01000027|c1|30090-40445|+|BLGI_4242|polyketide_synthase_PksL|CCF16274|2971-3390|KS3|KS5	Clade_4
CAGD01000027|c1|30090-40445|+|BLGI_4242|polyketide_synthase_PksL|CCF16274|548-962|KS1|KS3	Clade_93
CAUC01000006|c3|925571-938359|+|BSUBE1_1662|Malonyl_CoA-acyl_carrier_protein_transacylase|CCU58293|396-833|KS1|KS9	Clade_69
CAUC01000006|c3|911957-925555|+|BSUBE1_1661|polyketide_synthase_of_type_I|CCU58292|2870-3290|KS3|KS7	Clade_82
CAUC01000006|c3|925571-938359|+|BSUBE1_1662|Malonyl_CoA-acyl_carrier_protein_transacylase|CCU58293|3532-3946|KS3|KS11	Clade_79
CAUC01000006|c3|954908-962542|+|BSUBE1_1664|3-oxoacyl-acyl-carrier-protein_synthase_KASII|CCU58295|1531-1948|KS2|KS16	Clade_33
CAUC01000006|c3|911957-925555|+|BSUBE1_1661|polyketide_synthase_of_type_I|CCU58292|430-867|KS1|KS5	Clade_69
CAUC01000006|c3|925571-938359|+|BSUBE1_1662|Malonyl_CoA-acyl_carrier_protein_transacylase|CCU58293|2322-2736|KS2|KS10	Clade_47
CAUC01000006|c3|938349-954893|+|BSUBE1_1663|Long-chain-fatty-acid--CoA_ligase|CCU58294|4105-4539|KS3|KS14	Clade_12
CAUC01000006|c3|896824-911955|+|BSUBE1_1660|Long-chain-fatty-acid--CoA_ligase|CCU58291|1763-2188|KS1|KS2	Clade_1
CAUC01000006|c3|938349-954893|+|BSUBE1_1663|Long-chain-fatty-acid--CoA_ligase|CCU58294|1118-1543|KS1|KS12	Clade_1
CAUC01000006|c3|954908-962542|+|BSUBE1_1664|3-oxoacyl-acyl-carrier-protein_synthase_KASII|CCU58295|530-961|KS1|KS15	Clade_72
CAUC01000006|c3|896824-911955|+|BSUBE1_1660|Long-chain-fatty-acid--CoA_ligase|CCU58291|3342-3781|KS2|KS3	Clade_12
CAUC01000006|c3|892741-893958|+|BSUBE1_1656|3-oxoacyl-acyl-carrier-protein_synthase|CCU58287|1-399|KS1|KS1	clade_not_conserved
CAUC01000006|c3|938349-954893|+|BSUBE1_1663|Long-chain-fatty-acid--CoA_ligase|CCU58294|2605-3040|KS2|KS13	Clade_12
CAUC01000006|c3|911957-925555|+|BSUBE1_1661|polyketide_synthase_of_type_I|CCU58292|4079-4481|KS4|KS8	Clade_3
CAUC01000006|c3|896824-911955|+|BSUBE1_1660|Long-chain-fatty-acid--CoA_ligase|CCU58291|4591-4994|KS3|KS4	Clade_3
CAUC01000006|c3|911957-925555|+|BSUBE1_1661|polyketide_synthase_of_type_I|CCU58292|1923-2361|KS2|KS6	Clade_64
CBKC010000214|c1|127-3261|+|BN739_01274|dfnG|CDF01323|443-878|KS1|KS1	Clade_27
CBKC010000214|c1|3306-5360|+|BN739_01275|erythronolide_synthase|CDF01325|6-413|KS1|KS2	Clade_2
CBSV010000120|c1|18933-26768||XBFM1_2060012|hypothetical_protein|CDH01345|620-1039|KS1|KS1	clade_not_conserved
CBSV010000120|c1|8601-14594||XBFM1_2060010|putative_Carboxylesterase|CDH01343|144-569|KS1|KS3	Clade_65
CBSV010000120|c1|14614-18918||XBFM1_2060011|putative_3-oxoacyl-acyl-carrier-protein_reductase|CDH01344|109-541|KS1|KS2	Clade_37
CBSX010000268|c1|18847-26682||XBO1_980012|hypothetical_protein|CDH08208|620-1039|KS1|KS1	clade_not_conserved
CBSX010000268|c1|14528-18832||XBO1_980011|putative_3-oxoacyl-acyl-carrier-protein_reductase|CDH08207|109-541|KS1|KS2	Clade_37
CBSX010000268|c1|8515-14508||XBO1_980010|putative_Carboxylesterase|CDH08206|144-569|KS1|KS3	Clade_65
CBSY010000216|c1|33655-47064||XBKQ1_2930023|hypothetical_protein|CDH21166|556-980|KS1|KS1	Clade_8
CBSY010000216|c1|33655-47064||XBKQ1_2930023|hypothetical_protein|CDH21166|1614-2054|KS2|KS2	Clade_64
CBSY010000216|c1|33655-47064||XBKQ1_2930023|hypothetical_protein|CDH21166|3241-3655|KS3|KS3	Clade_93
CBTB010000186|c1|63242-76660|+|XBI1_2660056|hypothetical_protein|CDH33496|3244-3658|KS3|KS3	Clade_93
CBTB010000186|c1|63242-76660|+|XBI1_2660056|hypothetical_protein|CDH33496|1617-2057|KS2|KS2	Clade_64
CBTB010000186|c1|63242-76660|+|XBI1_2660056|hypothetical_protein|CDH33496|556-980|KS1|KS1	Clade_8
CFKW01000004|c2|251807-269656|+|ERS012332_01633|polyketide_synthase|CFB50080|895-1316|KS1|KS4	Clade_82
CFKW01000004|c2|228699-229943||ERS012332_01623|polyketide_beta-ketoacylacyl_carrier_protein_synthase|CFB50071|9-414|KS1|KS1b	Clade_89
CFKW01000004|c2|269653-284790|+|ERS012332_01634|putative_polyketide_synthase_PksJ|CFB50081|1175-1600|KS1|KS8	clade_not_conserved
CFKW01000004|c2|238033-251817|+|ERS012332_01632|polyketide_synthase|CFB50079|4052-4483|KS3|KS3	Clade_54
CFKW01000004|c2|251807-269656|+|ERS012332_01633|polyketide_synthase|CFB50080|2388-2817|KS2|KS5	Clade_62
CFKW01000004|c2|238033-251817|+|ERS012332_01632|polyketide_synthase|CFB50079|3168-3597|KS2|KS2	Clade_60
CFKW01000004|c2|284774-289426|+|ERS012332_01635|polyketide_synthase|CFB50082|944-1372|KS1|KS10	Clade_60
CFKW01000004|c2|251807-269656|+|ERS012332_01633|polyketide_synthase|CFB50080|5202-5592|KS4|KS7	Clade_80
CFKW01000004|c2|251807-269656|+|ERS012332_01633|polyketide_synthase|CFB50080|3455-3876|KS3|KS6	Clade_82
CFKW01000004|c2|269653-284790|+|ERS012332_01634|putative_polyketide_synthase_PksJ|CFB50081|2727-3165|KS2|KS9	Clade_12
CFKW01000004|c2|238033-251817|+|ERS012332_01632|polyketide_synthase|CFB50079|797-1221|KS1|KS1	Clade_8
CFKW01000023|c1|61705-74106|+|ERS012332_05138|polyketide_synthase|CFB53521|171-593|KS1|KS2	clade_not_conserved
CFKW01000023|c1|61705-74106|+|ERS012332_05138|polyketide_synthase|CFB53521|2186-2598|KS2|KS3	Clade_47
CFKW01000023|c1|47696-56194|+|ERS012332_05132|multifunctional_polyketide-peptide_syntase|CFB53515|910-1354|KS1|KS1	Clade_2
CFNN01000002|c1|93792-108929||ERS012307_00758|putative_polyketide_synthase_PksJ|CFD83622|2727-3165|KS2|KS9	Clade_12
CFNN01000002|c1|93792-108929||ERS012307_00758|putative_polyketide_synthase_PksJ|CFD83622|1175-1600|KS1|KS8	clade_not_conserved
CFNN01000002|c1|108926-126757||ERS012307_00759|putative_polyketide_synthase_PksL|CFD83623|5196-5586|KS4|KS7	Clade_80
CFNN01000002|c1|89156-93808||ERS012307_00757|polyketide_synthase|CFD83621|944-1372|KS1|KS10	Clade_60
CFNN01000002|c1|126747-140504||ERS012307_00760|polyketide_synthase|CFD83624|4043-4474|KS3|KS3	Clade_54
CFNN01000002|c1|126747-140504||ERS012307_00760|polyketide_synthase|CFD83624|3168-3597|KS2|KS2	Clade_60
CFNN01000002|c1|108926-126757||ERS012307_00759|putative_polyketide_synthase_PksL|CFD83623|2382-2811|KS2|KS5	Clade_62
CFNN01000002|c1|108926-126757||ERS012307_00759|putative_polyketide_synthase_PksL|CFD83623|889-1310|KS1|KS4	Clade_82
CFNN01000002|c1|126747-140504||ERS012307_00760|polyketide_synthase|CFD83624|797-1221|KS1|KS1	Clade_8
CFNN01000002|c1|148412-149656|+|ERS012307_00768|polyketide_beta-ketoacylacyl_carrier_protein_synthase|CFD83631|9-414|KS1|KS1b	Clade_89
CFNN01000002|c1|108926-126757||ERS012307_00759|putative_polyketide_synthase_PksL|CFD83623|3449-3870|KS3|KS6	Clade_82
CFNN01000016|c1|22532-34933||ERS012307_04890|polyketide_synthase|CFD93700|171-593|KS1|KS2	clade_not_conserved
CFNN01000016|c1|22532-34933||ERS012307_04890|polyketide_synthase|CFD93700|2186-2598|KS2|KS3	Clade_47
CFNN01000016|c1|40438-48936||ERS012307_04896|multifunctional_polyketide-peptide_syntase|CFD93712|910-1354|KS1|KS1	Clade_2
CFNO01000001|c1|109100-126913||ERS012367_00075|putative_polyketide_synthase_PksL|CFD84363|2387-2816|KS2|KS5	Clade_62
CFNO01000001|c1|126903-140507||ERS012367_00076|polyketide_synthase%2C_type_I|CFD84365|3992-4423|KS3|KS3	Clade_54
CFNO01000001|c1|93906-109103||ERS012367_00074|polyketide_synthase|CFD84361|2765-3203|KS2|KS9	Clade_12
CFNO01000001|c1|93906-109103||ERS012367_00074|polyketide_synthase|CFD84361|1175-1600|KS1|KS8	clade_not_conserved
CFNO01000001|c1|126903-140507||ERS012367_00076|polyketide_synthase%2C_type_I|CFD84365|3165-3594|KS2|KS2	Clade_60
CFNO01000001|c1|126903-140507||ERS012367_00076|polyketide_synthase%2C_type_I|CFD84365|797-1221|KS1|KS1	Clade_8
CFNO01000001|c1|89270-93922||ERS012367_00073|polyketide_synthase|CFD84359|944-1372|KS1|KS10	Clade_60
CFNO01000001|c1|109100-126913||ERS012367_00075|putative_polyketide_synthase_PksL|CFD84363|3448-3869|KS3|KS6	Clade_82
CFNO01000001|c1|109100-126913||ERS012367_00075|putative_polyketide_synthase_PksL|CFD84363|5190-5580|KS4|KS7	Clade_80
CFNO01000001|c1|109100-126913||ERS012367_00075|putative_polyketide_synthase_PksL|CFD84363|894-1315|KS1|KS4	Clade_82
CFNO01000001|c1|149841-151085|+|ERS012367_00085|polyketide_beta-ketoacylacyl_carrier_protein_synthase|CFD84380|9-414|KS1|KS1b	Clade_89
CFNO01000020|c1|47561-56059|+|ERS012367_04410|multifunctional_polyketide-peptide_syntase|CFD95510|910-1354|KS1|KS1	Clade_2
CFNO01000020|c1|61670-74095|+|ERS012367_04416|polyketide_synthase|CFD95523|2198-2610|KS2|KS3	Clade_47
CFNO01000020|c1|61670-74095|+|ERS012367_04416|polyketide_synthase|CFD95523|171-593|KS1|KS2	clade_not_conserved
CFVI01000002|c4|700748-714376|+|ERS013359_01290|polyketide_synthase%2C_type_I|CFK37143|3161-3590|KS2|KS2	Clade_60
CFVI01000002|c4|714366-732260|+|ERS013359_01291|polyketide_synthase|CFK37150|2339-2768|KS2|KS5	Clade_62
CFVI01000002|c4|732257-747409|+|ERS013359_01292|polyketide_synthase|CFK37152|1175-1600|KS1|KS8	clade_not_conserved
CFVI01000002|c4|700748-714376|+|ERS013359_01290|polyketide_synthase%2C_type_I|CFK37143|4000-4431|KS3|KS3	Clade_54
CFVI01000002|c4|690170-691414||ERS013359_01281|polyketide_beta-ketoacylacyl_carrier_protein_synthase|CFK37118|9-414|KS1|KS1b	Clade_89
CFVI01000002|c4|714366-732260|+|ERS013359_01291|polyketide_synthase|CFK37150|5217-5607|KS4|KS7	Clade_80
CFVI01000002|c4|714366-732260|+|ERS013359_01291|polyketide_synthase|CFK37150|3472-3893|KS3|KS6	Clade_82
CFVI01000002|c4|700748-714376|+|ERS013359_01290|polyketide_synthase%2C_type_I|CFK37143|797-1221|KS1|KS1	Clade_8
CFVI01000002|c4|732257-747409|+|ERS013359_01292|polyketide_synthase|CFK37152|2750-3188|KS2|KS9	Clade_12
CFVI01000002|c4|714366-732260|+|ERS013359_01291|polyketide_synthase|CFK37150|850-1271|KS1|KS4	Clade_82
CFVI01000002|c4|747393-752087|+|ERS013359_01293|polyketide_synthase|CFK37154|958-1386|KS1|KS10	Clade_60
CFVI01000020|c1|66482-74980||ERS013359_04636|multifunctional_polyketide-peptide_syntase|CFK48622|910-1354|KS1|KS1	Clade_2
CFVI01000020|c1|48415-60834||ERS013359_04630|polyketide_synthase|CFK48592|2198-2610|KS2|KS3	Clade_47
CFVI01000020|c1|48415-60834||ERS013359_04630|polyketide_synthase|CFK48592|171-593|KS1|KS2	clade_not_conserved
CFVK01000001|c4|620987-636214|+|ERS012304_00486|polyketide_synthase|CFK38300|1175-1600|KS1|KS8	clade_not_conserved
CFVK01000001|c4|636198-640850|+|ERS012304_00487|polyketide_synthase|CFK38302|944-1372|KS1|KS10	Clade_60
CFVK01000001|c4|589607-603223|+|ERS012304_00484|polyketide_synthase%2C_type_I|CFK38294|3169-3598|KS2|KS2	Clade_60
CFVK01000001|c4|603213-620990|+|ERS012304_00485|polyketide_synthase|CFK38297|2380-2809|KS2|KS5	Clade_62
CFVK01000001|c4|603213-620990|+|ERS012304_00485|polyketide_synthase|CFK38297|3438-3859|KS3|KS6	Clade_82
CFVK01000001|c4|603213-620990|+|ERS012304_00485|polyketide_synthase|CFK38297|887-1308|KS1|KS4	Clade_82
CFVK01000001|c4|620987-636214|+|ERS012304_00486|polyketide_synthase|CFK38300|2775-3213|KS2|KS9	Clade_12
CFVK01000001|c4|589607-603223|+|ERS012304_00484|polyketide_synthase%2C_type_I|CFK38294|3996-4427|KS3|KS3	Clade_54
CFVK01000001|c4|579029-580273||ERS012304_00475|polyketide_beta-ketoacylacyl_carrier_protein_synthase|CFK38281|9-414|KS1|KS1b	Clade_89
CFVK01000001|c4|589607-603223|+|ERS012304_00484|polyketide_synthase%2C_type_I|CFK38294|797-1221|KS1|KS1	Clade_8
CFVK01000001|c4|603213-620990|+|ERS012304_00485|polyketide_synthase|CFK38297|5178-5568|KS4|KS7	Clade_80
CFVK01000021|c1|68679-81095|+|ERS012304_04424|polyketide_synthase|CFK49724|2195-2607|KS2|KS3	Clade_47
CFVK01000021|c1|68679-81095|+|ERS012304_04424|polyketide_synthase|CFK49724|171-593|KS1|KS2	clade_not_conserved
CFVK01000021|c1|54576-63074|+|ERS012304_04418|multifunctional_polyketide-peptide_syntase|CFK49701|910-1354|KS1|KS1	Clade_2
CFVL01000005|c1|126375-140126||ERS012381_01577|polyketide_synthase%2C_type_I|CFK45818|3172-3601|KS2|KS2	Clade_60
CFVL01000005|c1|108914-126385||ERS012381_01576|putative_polyketide_synthase_PksL|CFK45813|5097-5487|KS4|KS7	Clade_80
CFVL01000005|c1|93705-108917||ERS012381_01575|polyketide_synthase|CFK45809|1175-1600|KS1|KS8	clade_not_conserved
CFVL01000005|c1|108914-126385||ERS012381_01576|putative_polyketide_synthase_PksL|CFK45813|2333-2762|KS2|KS5	Clade_62
CFVL01000005|c1|108914-126385||ERS012381_01576|putative_polyketide_synthase_PksL|CFK45813|3354-3775|KS3|KS6	Clade_82
CFVL01000005|c1|89063-93721||ERS012381_01574|polyketide_synthase|CFK45806|947-1375|KS1|KS10	Clade_60
CFVL01000005|c1|126375-140126||ERS012381_01577|polyketide_synthase%2C_type_I|CFK45818|797-1221|KS1|KS1	Clade_8
CFVL01000005|c1|126375-140126||ERS012381_01577|polyketide_synthase%2C_type_I|CFK45818|4041-4472|KS3|KS3	Clade_54
CFVL01000005|c1|108914-126385||ERS012381_01576|putative_polyketide_synthase_PksL|CFK45813|846-1267|KS1|KS4	Clade_82
CFVL01000005|c1|147998-149242|+|ERS012381_01585|polyketide_beta-ketoacylacyl_carrier_protein_synthase|CFK45834|9-414|KS1|KS1b	Clade_89
CFVL01000005|c1|93705-108917||ERS012381_01575|polyketide_synthase|CFK45809|2768-3206|KS2|KS9	Clade_12
CFVL01000024|c1|61646-74017|+|ERS012381_05091|polyketide_synthase|CFK59278|171-593|KS1|KS2	clade_not_conserved
CFVL01000024|c1|61646-74017|+|ERS012381_05091|polyketide_synthase|CFK59278|2180-2592|KS2|KS3	Clade_47
CFVL01000024|c1|47636-56134|+|ERS012381_05085|multifunctional_polyketide-peptide_syntase|CFK59256|910-1354|KS1|KS1	Clade_2
CFVM01000011|c1|89641-103257|+|ERS013360_02873|polyketide_synthase%2C_type_I|CFK59401|3996-4427|KS3|KS3	Clade_54
CFVM01000011|c1|121036-136233|+|ERS013360_02875|polyketide_synthase|CFK59407|2765-3203|KS2|KS9	Clade_12
CFVM01000011|c1|103247-121039|+|ERS013360_02874|polyketide_synthase|CFK59404|3443-3864|KS3|KS6	Clade_82
CFVM01000011|c1|121036-136233|+|ERS013360_02875|polyketide_synthase|CFK59407|1175-1600|KS1|KS8	clade_not_conserved
CFVM01000011|c1|103247-121039|+|ERS013360_02874|polyketide_synthase|CFK59404|5183-5573|KS4|KS7	Clade_80
CFVM01000011|c1|78852-80096||ERS013360_02863|polyketide_beta-ketoacylacyl_carrier_protein_synthase|CFK59376|9-414|KS1|KS1b	Clade_89
CFVM01000011|c1|103247-121039|+|ERS013360_02874|polyketide_synthase|CFK59404|2382-2811|KS2|KS5	Clade_62
CFVM01000011|c1|89641-103257|+|ERS013360_02873|polyketide_synthase%2C_type_I|CFK59401|797-1221|KS1|KS1	Clade_8
CFVM01000011|c1|136217-140869|+|ERS013360_02876|polyketide_synthase|CFK59411|944-1372|KS1|KS10	Clade_60
CFVM01000011|c1|103247-121039|+|ERS013360_02874|polyketide_synthase|CFK59404|889-1310|KS1|KS4	Clade_82
CFVM01000011|c1|89641-103257|+|ERS013360_02873|polyketide_synthase%2C_type_I|CFK59401|3169-3598|KS2|KS2	Clade_60
CFVM01000021|c1|58307-70723||ERS013360_04457|polyketide_synthase|CFK65747|171-593|KS1|KS2	clade_not_conserved
CFVM01000021|c1|58307-70723||ERS013360_04457|polyketide_synthase|CFK65747|2195-2607|KS2|KS3	Clade_47
CFVM01000021|c1|76334-84832||ERS013360_04463|multifunctional_polyketide-peptide_syntase|CFK65770|910-1354|KS1|KS1	Clade_2
CFVN01000001|c1|93856-109026||ERS013356_00074|polyketide_synthase|CFK53615|2753-3191|KS2|KS9	Clade_12
CFVN01000001|c1|126799-140460||ERS013356_00076|polyketide_synthase%2C_type_I|CFK53629|4011-4442|KS3|KS3	Clade_54
CFVN01000001|c1|109023-126809||ERS013356_00075|putative_polyketide_synthase_PksL|CFK53623|3471-3892|KS3|KS6	Clade_82
CFVN01000001|c1|89187-93872||ERS013356_00073|polyketide_synthase|CFK53612|955-1383|KS1|KS10	Clade_60
CFVN01000001|c1|126799-140460||ERS013356_00076|polyketide_synthase%2C_type_I|CFK53629|797-1221|KS1|KS1	Clade_8
CFVN01000001|c1|109023-126809||ERS013356_00075|putative_polyketide_synthase_PksL|CFK53623|843-1264|KS1|KS4	Clade_82
CFVN01000001|c1|93856-109026||ERS013356_00074|polyketide_synthase|CFK53615|1175-1600|KS1|KS8	clade_not_conserved
CFVN01000001|c1|109023-126809||ERS013356_00075|putative_polyketide_synthase_PksL|CFK53623|2332-2761|KS2|KS5	Clade_62
CFVN01000001|c1|126799-140460||ERS013356_00076|polyketide_synthase%2C_type_I|CFK53629|3178-3607|KS2|KS2	Clade_60
CFVN01000001|c1|149794-151038|+|ERS013356_00085|polyketide_beta-ketoacylacyl_carrier_protein_synthase|CFK53674|9-414|KS1|KS1b	Clade_89
CFVN01000001|c1|109023-126809||ERS013356_00075|putative_polyketide_synthase_PksL|CFK53623|5178-5568|KS4|KS7	Clade_80
CFVN01000006|c1|44838-57248||ERS013356_02069|polyketide_synthase|CFK61655|2195-2607|KS2|KS3	Clade_47
CFVN01000006|c1|44838-57248||ERS013356_02069|polyketide_synthase|CFK61655|171-593|KS1|KS2	clade_not_conserved
CFVN01000006|c1|62886-71384||ERS013356_02076|multifunctional_polyketide-peptide_syntase|CFK61676|910-1354|KS1|KS1	Clade_2
CFVO01000001|c1|93822-109019||ERS012377_00074|polyketide_synthase|CFK55575|1175-1600|KS1|KS8	clade_not_conserved
CFVO01000001|c1|126816-140420||ERS012377_00076|polyketide_synthase%2C_type_I|CFK55586|3165-3594|KS2|KS2	Clade_60
CFVO01000001|c1|109016-126826||ERS012377_00075|putative_polyketide_synthase_PksL|CFK55582|3447-3868|KS3|KS6	Clade_82
CFVO01000001|c1|149754-150998|+|ERS012377_00085|polyketide_beta-ketoacylacyl_carrier_protein_synthase|CFK55613|9-414|KS1|KS1b	Clade_89
CFVO01000001|c1|89186-93838||ERS012377_00073|polyketide_synthase|CFK55572|944-1372|KS1|KS10	Clade_60
CFVO01000001|c1|93822-109019||ERS012377_00074|polyketide_synthase|CFK55575|2765-3203|KS2|KS9	Clade_12
CFVO01000001|c1|126816-140420||ERS012377_00076|polyketide_synthase%2C_type_I|CFK55586|3992-4423|KS3|KS3	Clade_54
CFVO01000001|c1|126816-140420||ERS012377_00076|polyketide_synthase%2C_type_I|CFK55586|797-1221|KS1|KS1	Clade_8
CFVO01000001|c1|109016-126826||ERS012377_00075|putative_polyketide_synthase_PksL|CFK55582|2383-2812|KS2|KS5	Clade_62
CFVO01000001|c1|109016-126826||ERS012377_00075|putative_polyketide_synthase_PksL|CFK55582|890-1311|KS1|KS4	Clade_82
CFVO01000001|c1|109016-126826||ERS012377_00075|putative_polyketide_synthase_PksL|CFK55582|5189-5579|KS4|KS7	Clade_80
CFVO01000003|c1|61887-74312|+|ERS012377_01123|polyketide_synthase|CFK59649|171-593|KS1|KS2	clade_not_conserved
CFVO01000003|c1|47766-56264|+|ERS012377_01117|multifunctional_polyketide-peptide_syntase|CFK59632|910-1354|KS1|KS1	Clade_2
CFVO01000003|c1|61887-74312|+|ERS012377_01123|polyketide_synthase|CFK59649|2198-2610|KS2|KS3	Clade_47
CFVP01000001|c1|126796-140412||ERS012316_00076|polyketide_synthase%2C_type_I|CFK63225|3996-4427|KS3|KS3	Clade_54
CFVP01000001|c1|149746-150990|+|ERS012316_00085|polyketide_beta-ketoacylacyl_carrier_protein_synthase|CFK63262|9-414|KS1|KS1b	Clade_89
CFVP01000001|c1|109023-126806||ERS012316_00075|polyketide_synthase|CFK63219|2377-2806|KS2|KS5	Clade_62
CFVP01000001|c1|93829-109026||ERS012316_00074|polyketide_synthase|CFK63211|2765-3203|KS2|KS9	Clade_12
CFVP01000001|c1|93829-109026||ERS012316_00074|polyketide_synthase|CFK63211|1175-1600|KS1|KS8	clade_not_conserved
CFVP01000001|c1|109023-126806||ERS012316_00075|polyketide_synthase|CFK63219|884-1305|KS1|KS4	Clade_82
CFVP01000001|c1|89193-93845||ERS012316_00073|polyketide_synthase|CFK63199|944-1372|KS1|KS10	Clade_60
CFVP01000001|c1|109023-126806||ERS012316_00075|polyketide_synthase|CFK63219|3438-3859|KS3|KS6	Clade_82
CFVP01000001|c1|126796-140412||ERS012316_00076|polyketide_synthase%2C_type_I|CFK63225|3169-3598|KS2|KS2	Clade_60
CFVP01000001|c1|109023-126806||ERS012316_00075|polyketide_synthase|CFK63219|5180-5570|KS4|KS7	Clade_80
CFVP01000001|c1|126796-140412||ERS012316_00076|polyketide_synthase%2C_type_I|CFK63225|797-1221|KS1|KS1	Clade_8
CFVP01000023|c1|44806-57231||ERS012316_05038|polyketide_synthase|CFK85903|171-593|KS1|KS2	clade_not_conserved
CFVP01000023|c1|62854-71352||ERS012316_05045|multifunctional_polyketide-peptide_syntase|CFK85925|910-1354|KS1|KS1	Clade_2
CFVP01000023|c1|44806-57231||ERS012316_05038|polyketide_synthase|CFK85903|2198-2610|KS2|KS3	Clade_47
CFVQ01000005|c1|108861-126647||ERS012343_01899|putative_polyketide_synthase_PksL|CFK72031|3434-3855|KS3|KS6	Clade_82
CFVQ01000005|c1|108861-126647||ERS012343_01899|putative_polyketide_synthase_PksL|CFK72031|889-1310|KS1|KS4	Clade_82
CFVQ01000005|c1|126637-140433||ERS012343_01900|polyketide_synthase|CFK72040|3172-3601|KS2|KS2	Clade_60
CFVQ01000005|c1|93718-108864||ERS012343_01898|putative_polyketide_synthase_PksJ|CFK72025|1175-1600|KS1|KS8	clade_not_conserved
CFVQ01000005|c1|108861-126647||ERS012343_01899|putative_polyketide_synthase_PksL|CFK72031|5181-5571|KS4|KS7	Clade_80
CFVQ01000005|c1|126637-140433||ERS012343_01900|polyketide_synthase|CFK72040|4056-4487|KS3|KS3	Clade_54
CFVQ01000005|c1|93718-108864||ERS012343_01898|putative_polyketide_synthase_PksJ|CFK72025|2730-3168|KS2|KS9	Clade_12
CFVQ01000005|c1|126637-140433||ERS012343_01900|polyketide_synthase|CFK72040|797-1221|KS1|KS1	Clade_8
CFVQ01000005|c1|148341-149585|+|ERS012343_01908|polyketide_beta-ketoacylacyl_carrier_protein_synthase|CFK72075|9-414|KS1|KS1b	Clade_89
CFVQ01000005|c1|108861-126647||ERS012343_01899|putative_polyketide_synthase_PksL|CFK72031|2382-2811|KS2|KS5	Clade_62
CFVQ01000005|c1|89082-93734||ERS012343_01897|polyketide_synthase|CFK72021|944-1372|KS1|KS10	Clade_60
CFVQ01000023|c1|47687-56185|+|ERS012343_05041|multifunctional_polyketide-peptide_syntase|CFK86560|910-1354|KS1|KS1	Clade_2
CFVQ01000023|c1|61696-74097|+|ERS012343_05047|polyketide_synthase|CFK86583|2186-2598|KS2|KS3	Clade_47
CFVQ01000023|c1|61696-74097|+|ERS012343_05047|polyketide_synthase|CFK86583|171-593|KS1|KS2	clade_not_conserved
CFVR01000005|c2|251569-269400|+|ERS012313_01982|polyketide_synthase|CFK82403|2382-2811|KS2|KS5	Clade_62
CFVR01000005|c2|237819-251579|+|ERS012313_01981|polyketide_synthase|CFK82399|3172-3601|KS2|KS2	Clade_60
CFVR01000005|c2|237819-251579|+|ERS012313_01981|polyketide_synthase|CFK82399|797-1221|KS1|KS1	Clade_8
CFVR01000005|c2|269397-284534|+|ERS012313_01983|putative_polyketide_synthase_PksJ|CFK82413|1175-1600|KS1|KS8	clade_not_conserved
CFVR01000005|c2|284518-289170|+|ERS012313_01984|polyketide_synthase|CFK82416|944-1372|KS1|KS10	Clade_60
CFVR01000005|c2|269397-284534|+|ERS012313_01983|putative_polyketide_synthase_PksJ|CFK82413|2727-3165|KS2|KS9	Clade_12
CFVR01000005|c2|251569-269400|+|ERS012313_01982|polyketide_synthase|CFK82403|5196-5586|KS4|KS7	Clade_80
CFVR01000005|c2|228667-229911||ERS012313_01973|polyketide_beta-ketoacylacyl_carrier_protein_synthase|CFK82374|9-414|KS1|KS1b	Clade_89
CFVR01000005|c2|237819-251579|+|ERS012313_01981|polyketide_synthase|CFK82399|4044-4475|KS3|KS3	Clade_54
CFVR01000005|c2|251569-269400|+|ERS012313_01982|polyketide_synthase|CFK82403|3449-3870|KS3|KS6	Clade_82
CFVR01000005|c2|251569-269400|+|ERS012313_01982|polyketide_synthase|CFK82403|889-1310|KS1|KS4	Clade_82
CFVR01000023|c1|22376-34777||ERS012313_05133|polyketide_synthase|CFK94132|171-593|KS1|KS2	clade_not_conserved
